Card_ID,Dt_Customer,Recency,MntGroceries,MntStationery,MntHouseKeeping,MntWellness_&_Beauty,MntElectronics_&_Supplies,MntLimitedEdition,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain
10003629,10/3/2018,56,30,6,28,5,0,0,2,8,2,3,8,0,0,0,0,0,0
10003631,1/17/2018,55,84,0,21,0,0,2,3,8,2,4,7,0,0,0,0,0,0
10003634,4/7/2018,77,729,10,442,0,65,12,6,13,9,12,5,0,0,0,0,0,0
10003638,3/30/2018,46,14,1,3,2,2,8,1,6,2,3,6,0,0,0,0,0,0
10003640,8/26/2018,4,40,2,19,0,0,4,2,7,3,3,4,0,0,0,0,0,0
10003644,7/4/2018,95,380,7,51,14,14,104,4,11,5,6,6,0,0,0,0,0,0
10003645,11/20/2018,38,860,23,810,123,35,48,1,10,4,5,2,0,0,0,1,0,0
10003650,9/28/2018,1,16.8,3.3,9.4,14.9,12.2,373.6,0,26,0,1,0,0,0,0,0,0,0
10003653,5/3/2019,33,275,2,32,3,0,28,3,10,4,5,5,0,0,0,0,0,0
10003654,4/4/2018,9,466,14,240,84,17,26,1,10,5,13,2,0,0,0,0,0,0
10003655,12/24/2018,67,23,3,21,4,6,32,3,9,2,3,7,0,0,0,0,0,0
10003656,11/10/2017,24,4,18,16,14,27,60,3,9,3,3,9,0,0,0,0,0,0
10003658,9/21/2018,99,1678,72,875,0,144,29,1,10,10,5,1,0,0,1,1,0,0
10003661,6/24/2018,65,36,0,10,0,0,4,2,7,2,3,6,0,0,0,0,0,0
10003663,9/18/2018,90,465,40,482,122,74,36,1,15,6,12,3,0,0,0,0,0,0
10003665,11/30/2018,19,8,6,17,9,6,3,2,8,2,3,6,0,0,0,0,0,0
10003666,6/6/2019,10,900,107,589,150,33,86,1,11,8,6,2,0,1,0,0,0,0
10003667,1/14/2018,92,15,0,9,0,2,6,2,7,2,3,7,0,0,0,0,0,0
10003671,1/26/2019,91,1090,48,239,29,15,29,1,8,5,13,6,0,1,0,0,0,0
10003673,3/23/2018,1,1482,74,1006,118,178,237,1,13,10,13,4,0,1,1,0,0,0
10003674,12/25/2018,12,4.5,0,0.8,0,315,1.4,0,28,0,0,1,0,0,0,0,0,0
10003676,12/23/2018,90,357,7,73,9,14,33,3,12,3,7,6,0,0,0,0,0,0
10003679,10/1/2018,41,1298,42,247,34,34,17,1,9,8,12,6,0,0,0,0,0,0
10003680,2/6/2018,95,455,0,464,123,135,35,3,12,10,11,4,0,0,0,0,0,0
10003681,8/6/2018,21,596,47,283,80,114,11,1,10,6,6,2,0,0,0,0,0,0
10003683,3/22/2019,0,1149,29,486,17,35,177,1,8,4,8,1,1,0,0,0,0,0
10003684,1/1/2019,97,1157,144,1087,32,29,144,1,13,10,12,3,1,0,1,1,0,0
10003686,10/17/2018,8,2,5,3,6,9,10,2,8,2,3,6,0,0,0,0,0,0
10003687,5/15/2018,68,726,33,173,10,29,50,5,16,5,9,8,0,0,0,1,0,0
10003689,10/23/2017,97,166,33,96,26,29,15,4,9,4,7,3,0,0,0,0,0,0
10003690,10/4/2017,28,882,29,125,80,0,294,0,11,13,8,1,0,0,1,0,0,0
10003691,8/5/2018,42,756,44,790,70,35,88,1,11,11,8,3,0,0,0,0,0,0
10003692,1/28/2018,5,108,3,86,18,0,47,4,10,3,4,8,0,0,0,0,0,0
10003694,6/13/2019,89,1325,46,304,74,56,147,1,10,7,4,1,0,0,1,0,0,0
10003695,8/13/2018,86,1152,81,899,98,98,32,1,9,9,11,1,0,0,1,0,0,0
10003697,9/24/2017,62,783,126,1019,126,36,101,1,11,13,6,3,0,0,0,0,0,0
10003698,7/5/2018,99,322,6,360,39,23,16,6,17,3,7,9,0,0,0,0,0,0
10003699,8/2/2017,64,574,0,171,8,8,108,3,12,4,11,6,0,0,0,0,0,0
10003700,5/15/2019,36,5,1,7,2,0,2,1,7,2,2,7,0,0,0,0,0,0
10003701,11/9/2017,92,1028,0,84,11,11,239,7,15,8,9,8,0,0,0,0,0,0
10003702,6/26/2019,27,165,8,53,3,29,14,1,7,3,8,1,0,0,0,0,0,0
10003703,4/21/2019,68,1082,34,229,14,0,14,1,12,10,13,3,0,1,0,0,0,0
10003706,5/12/2019,66,171,1,35,9,6,34,3,10,3,4,7,0,0,0,0,0,0
10003711,12/11/2017,11,120,64,87,60,0,131,2,12,4,4,7,0,0,0,0,0,0
10003712,11/16/2017,87,594,81,248,108,11,22,3,10,5,6,3,0,0,0,0,0,0
10003715,12/6/2017,44,128,48,102,41,74,32,6,12,6,3,8,0,0,0,0,0,0
10003717,12/23/2018,13,262,0,149,14,27,28,1,12,5,9,4,0,0,0,0,0,0
10003718,11/11/2018,21,30,0,8,0,0,3,1,7,2,3,6,0,0,0,0,0,0
10003719,7/23/2018,88,68,8,41,6,11,17,3,10,2,3,8,0,0,0,0,0,0
10003721,5/10/2019,3,4,0,10,4,3,3,1,7,2,2,7,0,0,0,0,0,0
10003722,10/14/2018,48,252,0,7,0,0,3,2,10,3,5,7,0,0,0,0,0,0
10003723,6/15/2019,4,58,0,16,2,2,2,2,7,2,4,5,0,0,0,0,0,0
10003724,3/9/2018,52,29,1,11,3,3,12,2,7,2,3,8,0,0,0,0,0,0
10003726,2/1/2018,23,3,0,8,0,2,2,1,7,2,2,8,0,0,0,0,0,0
10003732,2/26/2018,29,32.4,1.3,11.5,0,1.9,1.8,1,1,0,1,1,0,0,0,0,0,0
10003733,12/3/2018,77,270,162,426,98,44,35,1,11,12,8,3,0,0,0,0,0,0
10003734,10/9/2017,76,365,174,467,156,65,248,1,9,6,9,2,0,0,0,0,0,0
10003738,12/14/2018,39,3,5,16,5,4,6,1,7,2,3,8,0,0,0,0,0,0
10003740,10/18/2017,1,702,26,254,10,42,10,5,11,5,5,4,0,0,0,0,0,0
10003741,9/8/2017,29,3,2,13,38,9,14,1,8,2,3,8,0,0,0,0,0,0
10003742,2/14/2019,44,1594,105,557,51,152,26,1,12,4,4,2,0,0,1,1,0,0
10003743,10/3/2017,62,5,1,16,6,8,20,2,7,3,2,9,0,0,0,0,0,0
10003746,1/3/2018,28,389,48,205,36,22,238,6,12,10,4,7,1,0,0,0,0,0
10003748,5/9/2018,29,430,108,455,130,117,39,1,8,10,6,1,0,0,0,0,0,0
10003750,12/9/2017,26,393,14,146,5,11,17,4,12,4,8,7,0,0,0,0,0,0
10003752,11/23/2018,98,1054,12,,30,15,244,1,16,13,8,5,1,0,0,1,0,0
10003754,4/18/2019,60,22,4,9,4,0,2,2,7,2,4,5,0,0,0,0,0,0
10003756,11/16/2017,58,723,61,292,62,48,147,2,13,5,5,4,0,0,0,0,0,0
10003757,11/2/2018,87,429,38,264,149,18,18,2,16,4,9,7,0,0,0,0,0,0
10003762,2/10/2018,51,196,4,46,10,0,39,4,10,3,5,7,0,0,0,0,0,0
10003768,7/20/2018,77,592,70,357,135,48,101,1,9,9,11,1,0,0,0,0,0,0
10003769,10/11/2017,18,1230,56,293,51,17,34,1,13,8,8,3,0,1,1,0,0,0
10003770,8/27/2018,89,191,56,171,62,10,144,2,9,5,9,3,0,0,0,0,0,0
10003771,9/5/2018,71,64,1,14,2,2,20,4,8,3,4,4,0,0,0,0,0,0
10003772,12/31/2017,68,340,112,167,47,87,150,2,13,4,10,6,0,0,0,0,0,0
10003773,12/20/2017,58,566,102,138,196,74,294,1,10,12,7,1,0,0,1,1,0,0
10003775,9/8/2018,14,480,4,39,5,0,27,2,15,3,5,8,0,0,0,0,0,0
10003776,12/31/2017,37,1276,89,113,15,15,30,4,15,6,6,6,0,0,0,0,0,0
10003781,10/31/2018,57,6,0,6,8,20,11,4,8,3,3,4,0,0,0,0,0,1
10003782,5/25/2019,41,36,3,17,0,2,2,2,8,2,3,6,0,0,0,0,0,0
10003783,12/29/2017,40,50,1,14,2,2,11,4,8,2,4,7,1,0,0,0,0,0
10003786,5/22/2018,3,1264,91,1059,110,110,27,1,10,10,13,3,0,1,1,1,0,0
10003789,1/4/2019,92,28,9,10,6,5,6,2,8,2,3,6,0,0,0,0,0,0
10003791,9/26/2018,98,18,0,10,4,0,8,2,7,2,3,4,0,0,0,0,0,0
10003793,7/6/2018,98,646,13,101,16,8,32,6,12,4,11,5,0,1,0,0,0,0
10003794,5/11/2018,96,10,2,17,0,12,22,4,9,3,3,5,0,0,0,0,0,0
10003796,12/1/2018,9,70,0,4,0,0,4,2,8,2,3,6,0,0,0,0,0,0
10003797,8/22/2018,54,23,8,32,0,15,32,1,8,4,2,7,1,0,0,0,0,0
10003798,8/29/2018,15,147,26,73,5,3,104,3,10,3,5,4,0,0,0,0,0,0
10003799,10/12/2017,58,533,5,103,6,6,158,11,13,8,4,8,1,0,0,0,0,0
10003800,9/21/2018,42,21,0,16,2,3,2,3,9,2,3,6,0,0,0,0,0,0
10003801,10/11/2017,38,4,14,19,5,2,6,1,7,2,3,8,0,0,0,0,0,0
10003802,8/10/2018,76,302,11,122,0,18,38,5,13,3,6,6,0,0,0,0,0,0
10003803,1/23/2019,9,281,14,85,17,12,51,2,10,3,8,5,0,0,0,0,0,0
10003806,4/30/2018,90,1296,12,168,15,15,61,4,8,5,4,6,1,0,0,0,0,0
10003807,5/12/2019,18,99,0,10,0,0,12,1,8,2,4,5,0,0,0,0,0,0
10003808,10/11/2017,99,504,53,218,54,54,46,5,12,7,10,5,0,0,0,0,0,0
10003809,2/28/2019,35,563,7,186,111,36,64,5,13,6,10,5,1,0,0,0,0,0
10003810,3/14/2018,57,54,10,53,17,33,9,2,8,3,5,4,0,0,0,0,0,0
10003811,4/12/2019,28,885,8,82,10,10,20,2,16,6,8,7,0,1,0,0,0,0
10003812,8/26/2017,30,1476,0,436,214,214,190,1,16,4,8,5,0,1,1,1,0,0
10003814,8/31/2017,79,5,0,5,,0,2,1,7,2,2,9,0,0,0,0,0,0
10003816,4/25/2018,61,201,8,118,3,14,39,7,12,3,5,8,0,0,0,0,0,0
10003818,11/16/2018,0,1101,11,214,0,27,27,9,17,5,13,5,0,0,0,0,0,0
10003820,3/28/2019,6,20,2,17,9,6,5,2,10,2,3,6,0,0,0,0,0,0
10003824,10/1/2017,10,21,3,22,23,4,14,3,8,2,3,7,0,0,0,0,0,0
10003825,9/26/2018,19,228,19,240,42,216,274,1,8,6,8,0,0,0,0,0,0,0
10003827,11/7/2017,68,310,3,40,4,4,47,6,11,6,3,6,0,0,0,0,0,0
10003828,12/5/2018,98,573,57,149,42,17,51,4,13,7,8,4,0,0,0,0,0,0
10003829,9/15/2018,63,294,5,46,0,3,3,3,9,4,7,4,0,0,0,0,0,0
10003830,8/30/2017,61,6,2,4,3,0,6,1,7,2,2,8,0,0,0,0,0,0
10003833,10/18/2017,12,500,19,114,23,57,57,1,10,12,6,2,0,0,0,0,0,0
10003834,9/23/2018,96,906,16,831,58,39,20,0,11,7,4,2,0,0,1,1,0,0
10003835,10/24/2018,73,63,2,8,3,0,4,1,7,3,3,4,0,0,0,0,0,0
10003836,12/21/2018,59,290,17,152,26,15,21,3,12,4,7,5,0,0,0,0,0,0
10003838,8/7/2018,56,218,0,41,0,0,32,2,10,3,5,5,0,0,0,0,0,0
10003839,3/18/2019,68,302,108,368,60,111,141,1,10,5,5,2,0,0,0,0,0,0
10003842,12/12/2017,59,48,7,8,15,3,9,3,8,3,3,7,0,0,0,0,0,0
10003843,12/19/2017,6,608,23,219,28,18,18,2,14,7,8,5,0,0,0,0,0,0
10003844,1/28/2019,88,47,0,3,0,0,0,1,7,2,3,5,0,0,0,0,0,0
10003845,3/4/2018,82,86,1,18,0,0,11,4,8,3,3,8,0,0,0,0,0,0
10003848,11/25/2017,71,140,0,33,4,4,2,5,10,2,4,9,0,0,0,0,0,0
10003849,6/2/2019,73,0,1,3,2,3,2,1,7,2,2,6,0,0,0,0,0,0
10003850,2/16/2019,27,12,24,17,12,2,36,1,8,3,3,7,1,0,0,0,0,0
10003852,2/12/2018,47,524,17,105,35,21,107,5,15,8,3,8,1,0,0,0,0,0
10003853,8/14/2017,62,747,15,119,9,28,93,6,9,3,7,9,0,0,0,0,0,0
10003855,5/1/2018,37,281,3,50,18,4,36,6,11,4,5,6,0,0,0,0,0,0
10003858,3/19/2019,8,4,22,16,0,4,42,2,8,3,2,6,0,0,0,0,0,0
10003859,10/5/2017,80,56,35,,77,50,80,6,10,3,6,7,0,0,0,0,0,0
10003863,1/14/2019,39,18,8,17,6,9,10,2,8,2,3,6,0,0,0,0,0,0
10003864,12/24/2018,60,558,40,178,122,28,122,2,12,5,6,3,0,0,0,0,0,0
10003865,3/20/2019,71,713,118,915,29,238,95,1,9,9,10,1,0,0,1,0,0,0
10003867,11/21/2017,42,386,3,22,0,0,16,2,12,4,5,7,0,0,0,0,0,0
10003869,11/7/2017,38,167,33,54,40,3,12,7,10,3,6,8,0,0,0,0,0,0
10003872,9/26/2017,22,62.4,4.8,,4.4,183.6,350.2,0,23,1,1,0,0,0,0,0,0,0
10003875,12/2/2018,83,16,0,3,0,0,10,1,7,2,2,5,0,0,0,0,0,0
10003877,11/5/2017,73,996,149,530,140,100,59,1,13,4,6,4,0,0,0,0,0,0
10003878,11/23/2018,41,728,53,697,48,32,81,1,10,7,11,2,0,0,0,1,0,0
10003880,11/9/2017,42,173,1,36,2,2,28,4,9,3,5,6,1,0,0,0,0,0
10003881,7/28/2018,94,386,16,204,12,12,59,2,15,4,6,8,1,0,0,0,0,0
10003885,11/18/2018,6,912,80,513,16,16,96,1,12,11,5,3,0,0,0,0,0,0
10003886,4/14/2018,72,53,5,21,0,5,23,3,8,2,4,5,0,0,0,0,0,0
10003887,12/27/2017,72,18,0,5,0,0,3,1,7,2,2,7,0,0,0,0,0,0
10003889,2/2/2018,20,675,42,697,51,152,34,1,10,7,12,2,0,0,0,0,0,0
10003890,8/2/2017,98,6,17,19,12,17,41,4,8,3,3,9,0,0,0,0,0,0
10003895,8/3/2017,69,191,0,359,123,24,48,2,17,13,9,6,0,1,1,1,0,0
10003897,5/7/2019,26,5,1,10,0,3,4,1,7,2,3,8,0,0,0,0,0,0
10003900,11/8/2017,43,921,67,356,81,161,36,1,10,9,9,2,1,0,0,0,0,0
10003904,8/11/2018,94,43.2,2.1,13.8,4.6,309.6,388.9,0,25,1,1,0,0,0,0,0,0,0
10003907,9/23/2017,55,1130,14,437,70,70,212,11,14,7,9,6,0,0,0,0,0,0
10003908,8/30/2017,61,1077,107,690,150,42,31,1,17,5,13,9,0,0,0,0,0,0
10003911,4/25/2018,39,454,10,162,6,6,46,3,13,4,8,6,0,0,0,0,0,0
10003912,4/6/2019,72,687,8,285,32,42,96,1,9,7,5,1,0,0,0,0,0,0
10003913,4/16/2018,89,15,1,18,4,2,4,3,8,2,3,8,0,0,0,0,0,0
10003917,11/28/2018,98,8,8,26,9,3,12,2,8,3,3,6,0,0,0,0,0,0
10003920,1/3/2019,4,455,4,43,,5,47,4,13,5,5,6,0,0,0,0,0,0
10003923,1/13/2018,71,932,172,702,166,21,62,1,9,8,7,2,0,0,0,0,0,0
10003924,1/21/2018,79,76,0,56,2,3,11,3,9,2,4,7,0,0,0,0,0,0
10003925,11/10/2018,89,580,13,143,8,23,70,1,12,5,10,3,0,0,0,0,0,0
10003926,8/20/2018,40,472,5,126,6,33,78,3,13,4,8,6,0,0,0,0,0,0
10003927,10/5/2017,8,1260,0,225,15,0,92,1,17,6,4,5,0,1,0,0,0,0
10003928,11/13/2018,86,809,48,490,0,44,15,1,14,6,6,4,0,1,1,0,0,0
10003929,11/25/2018,25,728,37,438,42,0,71,1,10,11,13,2,0,0,1,0,0,0
10003933,3/19/2019,18,5,2,11,4,10,2,1,7,2,3,7,0,0,0,0,0,0
10003936,10/10/2018,22,1352,28,233,34,34,51,3,10,5,4,5,0,1,1,1,0,0
10003945,5/11/2019,25,29.2,1.3,9.3,0,311.4,406,0,231,0,1,0,1,0,0,1,0,0
10003947,12/18/2018,27,959,0,525,17,118,51,1,11,12,6,2,0,1,1,0,0,0
10003948,6/24/2019,66,436,121,784,32,129,81,1,10,7,11,3,0,0,0,1,0,0
10003950,8/8/2018,56,195,50,111,51,36,33,1,10,4,8,4,0,0,0,0,0,0
10003954,8/11/2017,95,548,19,916,69,142,46,1,10,7,11,3,0,0,0,0,0,0
10003955,2/26/2019,58,251,0,213,142,20,45,1,10,4,11,3,0,0,0,0,0,0
10003959,2/22/2018,82,1402,0,325,0,0,88,5,17,6,7,6,1,0,1,1,0,0
10003962,2/14/2019,12,256,98,530,53,64,128,1,9,8,4,1,0,0,0,0,0,0
10003967,9/9/2017,16,47,1,14,4,8,10,2,7,2,4,4,0,0,0,0,0,0
10003969,6/26/2018,45,0,6,3,5,0,6,1,7,2,2,9,0,0,0,0,0,0
10003970,9/29/2017,58,14,22,85,74,58,188,3,11,3,4,9,0,0,0,0,0,0
10003972,11/19/2018,73,12,4,22,4,3,9,2,7,2,3,8,0,0,0,0,0,0
10003974,12/6/2017,0,374,29,151,78,64,57,6,13,4,9,6,0,0,0,0,0,0
10003975,9/13/2017,47,776,71,849,33,42,64,1,11,8,6,2,0,0,0,1,0,0
10003977,7/9/2018,10,36,0,11,2,0,6,1,7,2,3,7,0,0,0,0,0,0
10003978,8/16/2017,63,1078,56,387,68,51,0,8,14,11,4,5,0,0,0,0,0,0
10003979,9/28/2017,53,580,0,119,0,8,44,5,17,3,6,9,0,0,0,0,0,0
10003980,2/22/2018,33,989,66,123,27,24,80,1,12,9,11,3,0,0,1,1,0,0
10003984,4/4/2019,4,599,0,48,,6,39,3,15,4,6,7,0,1,0,0,0,0
10003986,1/1/2019,42,168,3,32,4,6,17,2,9,4,4,4,0,0,0,0,0,0
10003987,12/1/2017,42,274,38,94,28,14,51,3,10,5,7,5,0,0,0,0,0,0
10003988,12/19/2017,61,58,4,8,4,6,22,1,7,3,4,4,0,0,0,0,0,0
10003995,6/23/2018,37,100,2,112,59,32,141,1,9,7,3,4,0,0,0,0,0,0
10003997,9/17/2017,45,734,7,117,27,18,155,5,8,3,8,8,0,0,0,0,0,0
10003998,8/14/2018,6,36,2,18,2,3,6,4,9,2,4,5,0,0,0,0,0,0
10003999,2/5/2019,2,201,0,48,5,3,16,2,10,4,4,5,0,0,0,0,0,0
10004000,8/18/2017,1,45,64,76,40,21,190,3,10,5,3,7,0,0,0,0,0,0
10004001,3/10/2019,85,48,2,13,0,2,8,1,8,2,3,5,0,0,0,0,0,0
10004002,10/18/2017,71,5,12,17,17,9,15,2,8,2,3,7,0,0,0,0,0,0
10004003,2/17/2018,15,39,0,9,21,5,22,1,7,2,4,6,0,0,0,0,0,0
10004004,2/26/2018,29,46,1,26,,0,33,1,7,4,2,5,0,0,0,0,0,0
10004005,3/9/2019,24,501,61,94,176,74,28,1,9,8,12,1,0,0,0,0,0,0
10004006,5/27/2018,42,12,2,16,3,3,8,1,7,2,3,8,0,0,0,0,0,0
10004008,2/28/2018,4,14,2,27,0,0,5,1,7,2,3,8,0,0,0,0,0,0
10004011,6/6/2018,62,1275,43,1073,78,26,0,1,11,11,9,2,0,0,1,1,0,0
10004012,3/12/2018,95,494,23,131,14,42,21,2,11,4,11,5,0,0,0,0,0,0
10004013,10/14/2018,32,8,4,5,2,2,4,1,7,2,2,7,0,0,0,0,0,0
10004023,5/14/2019,72,774,0,54,0,0,26,3,16,4,8,5,0,1,0,0,1,0
10004027,9/14/2017,88,669,105,296,11,23,11,1,17,7,8,7,0,0,0,0,0,0
10004031,9/16/2017,4,72,10,44,6,2,40,3,9,3,3,8,0,0,0,0,0,0
10004035,3/27/2018,58,3,21,15,20,14,33,2,8,2,3,9,0,0,0,0,0,0
10004037,5/15/2019,55,33,1,27,6,8,20,1,8,2,3,7,0,0,0,0,0,0
10004038,6/28/2018,39,465,5,181,21,14,21,8,10,5,11,4,0,0,0,0,0,0
10004045,5/4/2018,86,1043,55,896,66,89,45,1,10,8,8,2,0,0,0,0,0,0
10004046,8/19/2018,22,101,11,93,32,16,3,4,11,3,4,8,0,0,0,0,0,0
10004047,5/2/2019,55,84,1,46,5,4,17,2,10,2,3,8,0,0,0,0,0,0
10004049,2/13/2019,96,6,4,7,4,3,9,1,7,2,3,6,0,0,0,0,0,0
10004050,12/25/2018,48,39,1,11,2,21,8,3,8,3,3,7,0,0,0,0,0,0
10004051,9/14/2018,18,956,32,142,64,64,52,1,16,5,13,5,0,0,0,1,0,0
10004053,5/28/2019,18,1.1,0,0.4,0,0,422.2,0,1,0,0,16,0,0,0,0,0,1
10004055,4/13/2019,82,177,0,5,2,0,11,2,9,3,4,5,0,1,0,0,0,0
10004056,10/25/2017,41,912,41,388,22,38,66,1,9,9,8,1,0,0,1,0,0,0
10004057,10/9/2017,72,831,0,494,44,44,72,2,15,8,13,5,0,1,0,0,0,0
10004058,8/30/2017,98,70,1.4,10.9,1.7,315,10.2,0,22,0,1,1,0,0,0,0,0,0
10004060,1/29/2018,67,672,38,282,57,46,137,10,16,6,10,8,0,0,0,0,0,0
10004061,11/6/2018,57,22,5,52,4,4,44,4,8,4,3,5,0,0,0,0,0,0
10004062,4/14/2019,43,96,15,103,18,16,63,3,11,3,4,8,0,0,0,0,0,0
10004065,5/29/2018,98,962,75,203,26,0,42,2,14,13,7,5,0,1,0,0,0,0
10004067,3/13/2019,82,29,0,6,0,0,4,1,7,2,3,4,0,0,0,0,0,0
10004069,9/16/2017,49,440,193,168,135,232,58,8,11,6,6,3,0,0,0,0,0,0
10004070,10/21/2018,91,32,10,36,6,4,24,4,9,2,4,6,0,0,0,0,0,0
10004071,4/15/2019,11,41,0,16,2,2,4,2,8,2,3,5,0,0,0,0,0,0
10004072,5/13/2019,49,182,81,95,155,110,77,2,10,4,11,2,0,0,0,0,0,0
10004073,10/20/2018,99,182,5,22,2,6,4,3,9,3,5,5,0,0,0,0,0,0
10004074,3/18/2018,52,29,14,15,4,11,6,2,8,2,3,7,0,0,0,0,0,0
10004075,8/20/2018,14,13.1,0.7,5.7,1.1,311.4,1.5,0,29,0,1,0,0,0,0,0,0,0
10004076,7/4/2018,93,959,0,37,0,0,160,4,17,9,4,8,1,0,0,0,0,0
10004077,4/16/2019,20,117,3,16,2,2,54,1,8,4,3,4,0,1,0,0,0,0
10004079,10/18/2017,28,444,9,102,5,11,5,3,13,3,8,7,0,0,0,0,0,0
10004082,11/5/2018,66,494,0,29,0,0,26,6,13,3,7,7,0,0,0,0,0,0
10004083,3/10/2019,85,2,6,6,3,4,6,1,7,2,2,8,0,0,0,0,0,0
10004084,6/5/2018,31,197,33,202,75,46,105,3,12,4,8,5,0,0,0,0,0,0
10004086,8/7/2018,21,627,36,307,65,11,22,1,8,6,7,1,0,0,0,0,0,0
10004090,8/21/2018,65,755,17,195,64,0,10,1,11,5,5,2,0,0,0,0,0,1
10004091,2/15/2018,83,734,71,269,24,86,36,4,11,6,6,3,0,0,0,0,0,0
10004093,6/26/2018,19,5,3,14,4,2,16,1,7,3,2,7,0,0,0,0,0,0
10004095,3/1/2019,38,3,9,5,0,15,14,3,8,2,3,7,0,0,0,0,0,0
10004096,8/4/2017,92,3,3,14,10,9,6,1,7,2,3,8,0,0,0,0,0,0
10004100,2/24/2019,19,17,2,20,16,4,5,2,8,2,3,6,0,0,0,0,0,0
10004103,2/9/2019,32,45,2,22,4,0,3,2,8,2,3,7,0,0,0,0,0,0
10004110,3/23/2019,27,456,121,989,34,62,41,1,10,10,4,1,0,0,0,0,0,0
10004111,6/11/2019,36,647,23,178,28,18,120,2,13,5,11,5,0,0,0,0,0,0
10004112,1/17/2018,47,41,1,10,0,0,4,2,8,2,3,9,0,0,0,0,0,0
10004113,6/5/2018,26,1292,68,114,27,110,82,1,9,6,8,1,0,1,1,0,0,0
10004115,1/13/2019,34,16,0,,0,0,3,1,7,2,2,8,0,0,0,0,0,0
10004116,9/20/2017,85,723,29,138,58,26,87,0,11,10,4,3,0,1,1,1,0,0
10004118,12/12/2017,70,1389,34,513,62,21,186,3,11,7,6,6,0,1,1,0,0,0
10004119,1/24/2019,54,12,0,6,0,0,3,1,7,2,2,8,0,0,0,0,0,0
10004120,6/15/2018,55,14,0,11,0,3,24,1,7,3,2,6,0,0,0,0,0,0
10004123,4/2/2019,2,176,8,60,8,3,8,3,10,3,5,5,0,0,0,0,0,0
10004126,12/10/2017,20,501,35,148,59,84,246,3,13,4,11,6,0,0,0,0,0,0
10004128,8/20/2018,23,16,2,7,11,6,6,2,8,2,3,8,0,0,0,0,0,0
10004132,8/2/2018,0,22,0,3,0,0,3,1,7,2,3,4,0,0,0,0,0,0
10004133,3/16/2018,24,664,103,932,124,124,21,1,10,9,5,2,0,0,0,0,0,0
10004134,8/25/2017,54,209,97,263,124,39,93,2,11,4,12,4,0,0,0,0,0,0
10004136,1/23/2018,30,504,15,205,140,46,18,3,11,5,13,3,0,0,0,0,0,0
10004138,3/17/2019,7,270,2,28,3,3,34,3,10,3,6,4,0,0,0,0,0,0
10004140,1/30/2018,20,95,7,64,5,4,22,4,9,3,4,6,0,0,0,0,0,0
10004142,10/10/2018,62,123,1,13,3,0,28,1,9,3,3,5,0,0,0,0,0,0
10004145,12/20/2017,61,42.9,0.4,14.2,0.5,310.5,370.9,1,23,0,1,1,0,0,0,0,0,0
10004150,7/6/2018,42,17,0,5,0,0,10,1,7,3,2,6,0,0,0,0,0,0
10004156,12/1/2017,83,568,21,194,17,26,68,3,15,4,9,6,0,0,0,0,0,0
10004157,8/31/2017,81,1359,134,423,161,161,138,1,17,7,13,7,0,0,0,0,0,0
10004159,8/8/2017,8,899,73,534,88,123,159,1,10,7,13,3,0,0,1,0,0,0
10004162,10/22/2018,25,254,27,699,17,34,34,1,8,4,7,1,0,0,0,0,0,0
10004169,10/9/2018,30,45,4,27,15,11,11,2,10,2,3,9,0,0,0,0,0,0
10004172,3/15/2018,42,975,155,609,146,104,124,1,14,7,13,8,1,0,0,1,0,0
10004176,9/7/2018,90,56,0,6,0,0,20,2,8,3,2,5,1,0,0,0,0,0
10004177,2/7/2019,21,623,50,184,120,0,50,1,14,5,11,3,0,1,0,0,0,0
10004178,8/17/2018,89,171,1,28,4,6,33,1,10,3,4,5,0,0,0,0,0,0
10004181,2/14/2019,69,623,53,846,64,48,63,1,8,9,8,0,1,0,1,0,0,0
10004184,2/19/2019,83,5,6,9,5,4,12,1,8,2,3,7,0,0,0,0,0,0
10004185,8/22/2017,71,1024,10,158,12,12,24,2,15,6,12,8,0,0,0,0,0,0
10004186,10/28/2017,24,4,5,11,3,8,6,2,7,2,3,8,0,0,0,0,0,0
10004187,8/9/2017,16,874,107,296,25,48,81,3,13,6,9,3,0,0,0,0,0,0
10004188,6/9/2018,42,401,129,368,117,220,77,3,13,10,11,4,0,0,0,0,0,0
10004189,4/6/2019,22,35,1,10,2,0,3,1,8,2,3,3,0,0,0,0,0,0
10004191,7/23/2018,81,161,13,61,3,21,53,2,10,3,5,6,0,0,0,0,0,0
10004192,1/29/2018,3,14,5,42,8,2,17,2,9,2,3,7,0,0,0,0,0,0
10004194,5/9/2018,6,628,28,261,183,11,262,3,14,13,5,4,1,0,0,0,0,0
10004195,11/25/2017,40,75,0,25,2,2,38,3,8,3,3,5,0,0,0,0,0,0
10004197,2/9/2019,96,76,8,62,8,98,32,1,7,4,7,1,0,0,0,0,0,0
10004199,8/6/2018,42,21,0,2,0,0,2,1,7,2,2,6,0,0,0,0,0,0
10004200,3/20/2018,92,770,68,378,27,82,69,4,13,9,13,4,0,0,0,0,0,0
10004204,6/5/2018,3,11,4,35,15,5,10,2,9,2,3,8,0,0,0,0,0,0
10004205,12/3/2018,48,425,4,66,5,10,108,2,15,3,5,8,0,0,0,0,0,0
